Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
24/10/2021,15:13:12,1.597,1.597,1.598,1.596,1.6,0.0011842843949838588,0.0012915676780542252,
24/10/2021,15:14:11,1.596,1.595,1.596,1.595,1.6,0.000936925666083166,0.0010551396700735189,
24/10/2021,15:15:13,1.594,1.594,1.595,1.593,1.59,-0.0004190195795692464,7.236683697834208e-05,
24/10/2021,15:16:12,1.595,1.595,1.596,1.595,1.6,0.00019060612424470769,0.00015119302848925248,
24/10/2021,15:18:14,1.592,1.592,1.592,1.591,1.59,-0.0007127664168917747,-0.0004247799350980989,1.592
24/10/2021,15:19:12,1.591,1.592,1.592,1.591,1.59,-0.0010184670583051059,-0.000820571350569437,
24/10/2021,15:20:12,1.592,1.592,1.592,1.591,1.59,-0.001033085383676191,-0.0009622473726406064,
24/10/2021,15:21:13,1.588,1.589,1.589,1.588,1.59,-0.0009212834792720059,-0.0009349381103948727,
24/10/2021,15:22:12,1.59,1.59,1.59,1.589,1.59,-0.0007680788368964464,-0.0008236985947292552,
24/10/2021,15:23:11,1.592,1.59,1.592,1.59,1.59,-0.0006146392659474031,-0.0006843257088746872,
24/10/2021,15:25:12,1.589,1.59,1.59,1.589,1.59,-0.0004786349622891706,-0.0005471985444843427,
24/10/2021,15:26:13,1.587,1.588,1.588,1.587,1.59,-0.00036564626503121644,-0.0004261636915155919,
24/10/2021,15:27:12,1.59,1.59,1.59,1.589,1.59,-0.0002754343930599923,-0.00032567749254519215,
24/10/2021,15:28:12,1.589,1.589,1.59,1.589,1.59,-0.00020529394586565886,-0.00024542179475883666,
24/10/2021,15:29:12,1.592,1.592,1.592,1.591,1.59,-0.00015177158896895193,-0.00018298832423224685,
24/10/2021,15:30:12,1.59,1.59,1.591,1.59,1.59,-0.00011148811155958782,-0.0001353215157838075,
24/10/2021,15:31:12,1.589,1.591,1.591,1.589,1.59,-8.148226563475802e-05,-9.942868235110785e-05,
24/10/2021,15:32:11,1.592,1.591,1.592,1.591,1.59,-5.931035845119226e-05,-7.268313308449745e-05,
24/10/2021,15:33:12,1.591,1.59,1.591,1.59,1.59,-4.302978583536898e-05,-5.2914234918411806e-05,
24/10/2021,15:34:11,1.59,1.59,1.591,1.59,1.59,-3.113470776172633e-05,-3.839455014728816e-05,
24/10/2021,15:35:13,1.591,1.591,1.592,1.59,1.59,-2.2478564843275706e-05,-2.7783893277946524e-05,
24/10/2021,15:37:11,1.59,1.591,1.591,1.59,1.59,-1.6199810467298903e-05,-2.0061171404181443e-05,
24/10/2021,15:38:12,1.589,1.589,1.589,1.589,1.59,-1.16575088244808e-05,-1.4458729684381016e-05,
24/10/2021,15:39:11,1.59,1.59,1.59,1.59,1.59,-8.37852139756734e-06,-1.0405257493171899e-05,
24/10/2021,15:41:12,1.592,1.591,1.592,1.591,1.59,-6.015695769079343e-06,-7.478883010443528e-06,
24/10/2021,15:42:16,1.591,1.592,1.592,1.591,1.59,-4.315548126188062e-06,-5.369993087606551e-06,
24/10/2021,15:43:12,1.592,1.593,1.593,1.592,1.59,-3.093707921841826e-06,-3.852469643763401e-06,
24/10/2021,15:44:11,1.594,1.594,1.594,1.594,1.59,-2.2164955004733145e-06,-2.7618202149033435e-06,
24/10/2021,15:45:12,1.593,1.594,1.594,1.593,1.59,-1.5872335481503796e-06,-1.978762437068034e-06,
24/10/2021,15:46:11,1.596,1.597,1.597,1.596,1.6,0.0011417209911226411,0.0007604877399360714,
24/10/2021,15:47:12,1.597,1.597,1.597,1.596,1.6,0.001501227831281593,0.0012543144674997523,
24/10/2021,15:48:12,1.599,1.599,1.599,1.598,1.6,0.0014837332963464345,0.0014072603533975404,
24/10/2021,15:50:13,1.597,1.597,1.598,1.597,1.6,0.0013066661189344853,0.0013401975304221702,
24/10/2021,15:51:12,1.6,1.6,1.6,1.599,1.6,0.0010814469150226547,0.0011676971201558264,
24/10/2021,15:52:12,1.599,1.599,1.6,1.599,1.6,0.0008613304659150778,0.0009634526839953273,
24/10/2021,15:53:11,1.6,1.599,1.6,1.599,1.6,0.0006685570773359295,0.0007668556128890621,
24/10/2021,15:54:11,1.601,1.602,1.602,1.601,1.6,0.0005095333876778962,0.0005953074627482849,
24/10/2021,15:55:12,1.602,1.602,1.603,1.601,1.6,0.00038314799066130334,0.0004538678146902972,
