Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
25/10/2021,07:49:05,1.608,1.609,1.609,1.608,1.61,-0.000623524303752232,-0.0004452071067824065,
25/10/2021,07:50:13,1.607,1.607,1.608,1.607,1.61,-0.0006389111930660274,-0.0005743431643048205,
25/10/2021,07:51:16,1.61,1.608,1.61,1.607,1.61,-0.0005724871521359809,-0.0005731058228589274,
25/10/2021,07:52:14,1.608,1.608,1.608,1.607,1.61,-0.0004785926029218235,-0.0005100970095675248,
25/10/2021,07:53:03,1.609,1.609,1.609,1.609,1.61,-0.0003836557843532873,-0.0004258028594246998,
25/10/2021,07:54:24,1.608,1.61,1.61,1.608,1.61,-0.00029912220104044707,-0.0003413490871685313,
25/10/2021,07:55:03,1.61,1.61,1.61,1.61,1.61,-0.00022870812807318508,-0.0002662551144383005,
25/10/2021,07:57:04,1.609,1.609,1.609,1.609,1.61,-0.00017239259645029925,-0.00020368010244629968,
25/10/2021,07:58:14,1.608,1.609,1.609,1.608,1.61,-0.00012855535758915515,-0.00015359693920820333,
25/10/2021,07:59:03,1.61,1.61,1.61,1.61,1.61,-9.50759286382219e-05,-0.00011458293216154904,
25/10/2021,08:00:03,1.608,1.608,1.608,1.608,1.61,-6.986178152912359e-05,-8.476883173993207e-05,
25/10/2021,08:01:13,1.616,1.617,1.617,1.615,1.62,0.0010917856279779592,0.0006996008080719955,
25/10/2021,08:02:13,1.614,1.616,1.616,1.614,1.62,0.0014648590174262122,0.0012097729476414731,
25/10/2021,08:03:03,1.615,1.616,1.616,1.615,1.62,0.0014573351537696677,0.0013748144183936028,
25/10/2021,08:05:03,1.613,1.613,1.613,1.613,1.61,0.0001447009089148299,0.0005547387454077542,
25/10/2021,08:06:04,1.612,1.611,1.612,1.611,1.61,-0.00043439387132759855,-0.00010468299908248093,
25/10/2021,08:08:04,1.611,1.611,1.611,1.611,1.61,-0.0006329323347082916,-0.00045684922283302135,
25/10/2021,08:09:04,1.61,1.61,1.61,1.61,1.61,-0.0006456851236189554,-0.0005827398233569773,
25/10/2021,08:10:03,1.609,1.609,1.609,1.609,1.61,-0.0005773580190242544,-0.0005791519538018287,
25/10/2021,08:11:13,1.61,1.61,1.612,1.61,1.61,-0.00048209120059494737,-0.0005144447849972411,
25/10/2021,08:13:03,1.609,1.609,1.609,1.609,1.61,-0.00038616642691446934,-0.0004289258796087266,
25/10/2021,08:14:04,1.611,1.61,1.611,1.61,1.61,-0.0003009225036896268,-0.0003435902956626601,
25/10/2021,08:15:03,1.613,1.613,1.613,1.613,1.61,-0.0002299982504574416,-0.00026786226552584773,
25/10/2021,08:17:04,1.612,1.612,1.612,1.612,1.61,-0.00017331662759145772,-0.0002048318402362544,
25/10/2021,08:18:03,1.615,1.615,1.615,1.615,1.62,0.0010136402539331346,0.0006074828892100049,
25/10/2021,08:19:03,1.614,1.614,1.614,1.614,1.61,0.00026363431699416573,0.0003782505077327788,
25/10/2021,08:20:03,1.615,1.615,1.615,1.615,1.62,0.0010549307077925008,0.0008293706411059268,
25/10/2021,08:22:13,1.614,1.614,1.614,1.613,1.61,0.00013063708010130348,0.0003635482671028446,
25/10/2021,08:24:05,1.616,1.615,1.616,1.615,1.62,0.000862438430507817,0.0006961417093728263,
25/10/2021,08:25:04,1.614,1.614,1.614,1.614,1.61,-6.535395423301615e-05,0.00018847793363559802,1.614
25/10/2021,08:26:04,1.617,1.618,1.618,1.617,1.62,0.0006873469042190106,0.000521057247357873,
25/10/2021,08:27:14,1.614,1.615,1.615,1.614,1.61,-0.00021147808835531023,3.2700356882417534e-05,1.615
25/10/2021,08:28:05,1.616,1.616,1.616,1.616,1.62,0.0005703372677818841,0.00039112496414872854,
25/10/2021,08:29:05,1.619,1.619,1.619,1.619,1.62,0.0008402195898085107,0.0006905213812552501,
25/10/2021,08:31:04,1.617,1.618,1.618,1.617,1.62,0.0008598583461276732,0.0008034126911701989,
25/10/2021,08:32:03,1.618,1.618,1.618,1.618,1.62,0.0007700054307069326,0.0007811411841946881,
25/10/2021,08:33:04,1.62,1.62,1.62,1.619,1.62,0.0006434964177317593,0.0006893780065527356,
25/10/2021,08:34:04,1.621,1.621,1.621,1.621,1.62,0.000515735821573049,0.0005736165498996112,
25/10/2021,08:36:03,1.619,1.619,1.619,1.619,1.62,0.0004020400436108851,0.00045923221237379375,
25/10/2021,08:38:13,1.62,1.619,1.62,1.619,1.62,0.0003073658480714503,0.0003579879695055648,
