Date,Time,Open,Close,High,Low,HeikinAshi,MACD,SIGNAL,BuyPrice
24/10/2021,13:22:14,1.584,1.584,1.584,1.583,1.58,-0.0011946632757444675,-0.0013059535570889265,
24/10/2021,13:26:11,1.583,1.583,1.583,1.581,1.58,-0.0009436921325027825,-0.001064445940698164,
24/10/2021,13:27:12,1.582,1.581,1.583,1.581,1.58,-0.000728282541684333,-0.0008403370080222767,
24/10/2021,13:28:12,1.581,1.581,1.581,1.58,1.58,-0.0005527318551410421,-0.0006486002394347869,
24/10/2021,13:30:11,1.577,1.577,1.577,1.576,1.58,-0.00041432649174932834,-0.0004924177409778146,
24/10/2021,13:31:12,1.581,1.581,1.582,1.58,1.58,-0.00030765830838141994,-0.0003692447859135515,
24/10/2021,13:32:12,1.582,1.582,1.582,1.581,1.58,-0.0002267824231232396,-0.00027426987738667693,
24/10/2021,13:33:11,1.579,1.578,1.579,1.577,1.58,-0.00016620333822725541,-0.0002022255179470626,
24/10/2021,13:34:12,1.578,1.58,1.58,1.578,1.58,-0.00012124620604581082,-0.00014823931001289474,
24/10/2021,13:35:11,1.58,1.58,1.58,1.579,1.58,-8.812215441977855e-05,-0.00010816120628415062,
24/10/2021,13:36:13,1.582,1.582,1.582,1.581,1.58,-6.385502893202499e-05,-7.862375471606687e-05,
24/10/2021,13:37:11,1.583,1.584,1.584,1.583,1.58,-4.61571147021278e-05,-5.6979328040107486e-05,
24/10/2021,13:40:11,1.585,1.585,1.585,1.584,1.58,-3.3297195494830234e-05,-4.119123967658932e-05,
24/10/2021,13:41:12,1.587,1.587,1.588,1.586,1.59,0.001118876735079155,0.0007321874101605736,
24/10/2021,13:44:11,1.585,1.584,1.585,1.583,1.58,0.0003419367927448569,0.00047202033188342913,
24/10/2021,13:45:12,1.58,1.58,1.581,1.579,1.58,-3.011595885493712e-05,0.00013726280472451833,
24/10/2021,13:46:11,1.582,1.582,1.583,1.581,1.58,-0.00018612531424300194,-7.832927458716185e-05,
24/10/2021,13:47:11,1.581,1.582,1.582,1.581,1.58,-0.00023171500206720097,-0.00018058642624052128,
24/10/2021,13:49:12,1.579,1.582,1.582,1.579,1.58,-0.000224771725184425,-0.00021004329220312377,
24/10/2021,13:50:11,1.581,1.581,1.581,1.58,1.58,-0.0001961078379275616,-0.00020075298935274898,
24/10/2021,13:51:11,1.582,1.582,1.583,1.582,1.58,-0.00016141099048283536,-0.0001745249901061399,
24/10/2021,13:52:18,1.583,1.582,1.583,1.582,1.58,-0.00012809394266577456,-0.00014357095847922967,
24/10/2021,13:53:12,1.582,1.581,1.582,1.58,1.58,-9.91759001540693e-05,-0.00011397425292912274,
24/10/2021,13:54:12,1.581,1.58,1.581,1.58,1.58,-7.544806477399746e-05,-8.829012749237256e-05,
24/10/2021,13:55:11,1.582,1.582,1.582,1.581,1.58,-5.6656356493878235e-05,-6.720094682670968e-05,
24/10/2021,13:56:11,1.583,1.584,1.584,1.583,1.58,-4.212775506018396e-05,-5.0485485649025865e-05,
24/10/2021,13:57:11,1.585,1.585,1.585,1.584,1.58,-3.108661101047794e-05,-3.755290255666058e-05,
24/10/2021,13:59:12,1.584,1.585,1.585,1.581,1.58,-2.2801936587768523e-05,-2.7718925244065878e-05,
24/10/2021,14:00:11,1.585,1.584,1.585,1.584,1.58,-1.664542622537013e-05,-2.0336592564935383e-05,
24/10/2021,14:01:11,1.587,1.587,1.587,1.586,1.59,0.0011307525554986597,0.0007470561728107947,
24/10/2021,14:02:14,1.589,1.589,1.59,1.588,1.59,0.0014932656841804004,0.0012445291803905318,
24/10/2021,14:04:11,1.592,1.591,1.592,1.591,1.59,0.0014779695182807195,0.0014001560723173236,
24/10/2021,14:05:12,1.59,1.589,1.59,1.589,1.59,0.0013025032165199235,0.0013350541684523903,
24/10/2021,14:06:12,1.593,1.591,1.593,1.591,1.59,0.0010784458624488735,0.0011639819644500458,
24/10/2021,14:07:13,1.592,1.591,1.592,1.59,1.59,0.0008591703264242412,0.000960774205766176,
